4/18/2025 5:14:57 AM  Counts:50000
1419.600000000  0.088858226
1419.605468750  0.089019074
1419.610937500  0.089550994
1419.616406250  0.089617878
1419.621875000  0.089857026
1419.627343750  0.090131295
1419.632812500  0.090953422
1419.638281250  0.091636380
1419.643750000  0.092448835
1419.649218750  0.093463058
1419.654687500  0.094463781
1419.660156250  0.095599621
1419.665625000  0.096120301
1419.671093750  0.097711421
1419.676562500  0.099005841
1419.682031250  0.100239488
1419.687500000  0.101219283
1419.692968750  0.103061166
1419.698437500  0.104294639
1419.703906250  0.106141496
1419.709375000  0.107205425
1419.714843750  0.109056923
1419.720312500  0.110691869
1419.725781250  0.112656124
1419.731250000  0.114065007
1419.736718750  0.116059521
1419.742187500  0.117893160
1419.747656250  0.119414865
1419.753125000  0.122099993
1419.758593750  0.123041877
1419.764062500  0.125936895
1419.769531250  0.127463375
1419.775000000  0.129137496
1419.780468750  0.131155393
1419.785937500  0.133304288
1419.791406250  0.134524692
1419.796875000  0.137359464
1419.802343750  0.138943847
1419.807812500  0.140289494
1419.813281250  0.142822542
1419.818750000  0.144704260
1419.824218750  0.146774993
1419.829687500  0.148343569
1419.835156250  0.150709147
1419.840625000  0.152757119
1419.846093750  0.154249378
1419.851562500  0.156260153
1419.857031250  0.158679552
1419.862500000  0.160739428
1419.867968750  0.162225601
1419.873437500  0.163689695
1419.878906250  0.165874943
1419.884375000  0.171101984
1419.889843750  0.174738803
1419.895312500  0.171802281
1419.900781250  0.172798842
1419.906250000  0.174203972
1419.911718750  0.175474511
1419.917187500  0.177480936
1419.922656250  0.180094588
1419.928125000  0.181196143
1419.933593750  0.182377234
1419.939062500  0.183720389
1419.944531250  0.185578851
1419.950000000  0.187298639
1419.955468750  0.187827530
1419.960937500  0.190154049
1419.966406250  0.190889600
1419.971875000  0.192355242
1419.977343750  0.193501898
1419.982812500  0.194375427
1419.988281250  0.196221870
1419.993750000  0.197844270
1419.999218750  0.198905847
1420.004687500  0.200049866
1420.010156250  0.201679601
1420.015625000  0.202087713
1420.021093750  0.203519791
1420.026562500  0.204870397
1420.032031250  0.205487060
1420.037500000  0.206123026
1420.042968750  0.206967182
1420.048437500  0.208511914
1420.053906250  0.210335818
1420.059375000  0.210179508
1420.064843750  0.211258804
1420.070312500  0.212458704
1420.075781250  0.212775343
1420.081250000  0.213073198
1420.086718750  0.214499375
1420.092187500  0.213611705
1420.097656250  0.215075864
1420.103125000  0.216140738
1420.108593750  0.216945394
1420.114062500  0.216304560
1420.119531250  0.217467857
1420.125000000  0.218591695
1420.130468750  0.218525173
1420.135937500  0.219711047
1420.141406250  0.219937892
1420.146875000  0.219788928
1420.152343750  0.221188540
1420.157812500  0.220238024
1420.163281250  0.221115127
1420.168750000  0.220942678
1420.174218750  0.220522927
1420.179687500  0.222041590
1420.185156250  0.222040816
