4/18/2025 5:21:22 AM  Counts:50000
1419.600000000  0.095783415
1419.605468750  0.095619485
1419.610937500  0.095661065
1419.616406250  0.096175055
1419.621875000  0.096962540
1419.627343750  0.097306220
1419.632812500  0.097753986
1419.638281250  0.098601528
1419.643750000  0.099451541
1419.649218750  0.100507359
1419.654687500  0.101321432
1419.660156250  0.102323076
1419.665625000  0.103585361
1419.671093750  0.105141056
1419.676562500  0.106207926
1419.682031250  0.107572597
1419.687500000  0.109259176
1419.692968750  0.110786489
1419.698437500  0.112476969
1419.703906250  0.113782082
1419.709375000  0.115233186
1419.714843750  0.117910595
1419.720312500  0.119532090
1419.725781250  0.121303423
1419.731250000  0.123874762
1419.736718750  0.124986872
1419.742187500  0.126961293
1419.747656250  0.128621197
1419.753125000  0.130841698
1419.758593750  0.131976506
1419.764062500  0.134317279
1419.769531250  0.136921115
1419.775000000  0.138635864
1419.780468750  0.140820730
1419.785937500  0.143093933
1419.791406250  0.145236785
1419.796875000  0.148415379
1419.802343750  0.149022989
1419.807812500  0.151740037
1419.813281250  0.153514631
1419.818750000  0.155833728
1419.824218750  0.157714131
1419.829687500  0.159128348
1419.835156250  0.161760472
1419.840625000  0.163200352
1419.846093750  0.166006298
1419.851562500  0.168351803
1419.857031250  0.169714257
1419.862500000  0.172205144
1419.867968750  0.173389235
1419.873437500  0.176290680
1419.878906250  0.179282915
1419.884375000  0.187478261
1419.889843750  0.191285619
1419.895312500  0.185569782
1419.900781250  0.185668403
1419.906250000  0.188034182
1419.911718750  0.189038942
1419.917187500  0.191797098
1419.922656250  0.192839515
1419.928125000  0.195795905
1419.933593750  0.197163297
1419.939062500  0.196725887
1419.944531250  0.198716868
1419.950000000  0.201361551
1419.955468750  0.201276133
1419.960937500  0.205496082
1419.966406250  0.205134410
1419.971875000  0.206104674
1419.977343750  0.208006830
1419.982812500  0.210993877
1419.988281250  0.212299734
1419.993750000  0.213930401
1419.999218750  0.214262333
1420.004687500  0.215407667
1420.010156250  0.215630488
1420.015625000  0.217731728
1420.021093750  0.218317354
1420.026562500  0.219728172
1420.032031250  0.220674360
1420.037500000  0.221145533
1420.042968750  0.222802368
1420.048437500  0.224080957
1420.053906250  0.225611571
1420.059375000  0.227255561
1420.064843750  0.226183961
1420.070312500  0.227985873
1420.075781250  0.229279663
1420.081250000  0.229453126
1420.086718750  0.231249405
1420.092187500  0.230470408
1420.097656250  0.230720005
1420.103125000  0.231806920
1420.108593750  0.232057037
1420.114062500  0.235421730
1420.119531250  0.233313878
1420.125000000  0.234830845
1420.130468750  0.235380457
1420.135937500  0.233814294
1420.141406250  0.236311654
1420.146875000  0.235998995
1420.152343750  0.236274181
1420.157812500  0.237726019
1420.163281250  0.236536109
1420.168750000  0.237046171
1420.174218750  0.236903413
1420.179687500  0.238347906
1420.185156250  0.237678078
1420.190625000  0.238908969
