4/18/2025 5:08:50 AM  Counts:50000
1419.600000000  0.092780163
1419.605468750  0.093325086
1419.610937500  0.093134762
1419.616406250  0.093272441
1419.621875000  0.093749059
1419.627343750  0.094902882
1419.632812500  0.095522566
1419.638281250  0.096111037
1419.643750000  0.097622790
1419.649218750  0.098947432
1419.654687500  0.099268369
1419.660156250  0.100280755
1419.665625000  0.101721378
1419.671093750  0.103118460
1419.676562500  0.104525640
1419.682031250  0.105985081
1419.687500000  0.106959078
1419.692968750  0.109052701
1419.698437500  0.111200420
1419.703906250  0.112621149
1419.709375000  0.114917726
1419.714843750  0.116621814
1419.720312500  0.118789191
1419.725781250  0.119606816
1419.731250000  0.123175559
1419.736718750  0.124118059
1419.742187500  0.127275095
1419.747656250  0.128334910
1419.753125000  0.129504842
1419.758593750  0.132355083
1419.764062500  0.134033726
1419.769531250  0.135824550
1419.775000000  0.137051417
1419.780468750  0.138810351
1419.785937500  0.141098595
1419.791406250  0.143697582
1419.796875000  0.145349077
1419.802343750  0.148070661
1419.807812500  0.149288373
1419.813281250  0.151166649
1419.818750000  0.152908645
1419.824218750  0.156752428
1419.829687500  0.156801526
1419.835156250  0.161439477
1419.840625000  0.163574736
1419.846093750  0.164722778
1419.851562500  0.166802040
1419.857031250  0.167554692
1419.862500000  0.170599139
1419.867968750  0.174924650
1419.873437500  0.183850674
1419.878906250  0.207521011
1419.884375000  0.336388860
1419.889843750  0.379895944
1419.895312500  0.208913138
1419.900781250  0.190777930
1419.906250000  0.187624877
1419.911718750  0.187755599
1419.917187500  0.188076563
1419.922656250  0.194043421
1419.928125000  0.193792108
1419.933593750  0.192826591
1419.939062500  0.193307588
1419.944531250  0.194683674
1419.950000000  0.196019805
1419.955468750  0.197479883
1419.960937500  0.199468964
1419.966406250  0.202173722
1419.971875000  0.202896061
1419.977343750  0.204809890
1419.982812500  0.206536628
1419.988281250  0.207796427
1419.993750000  0.208572952
1419.999218750  0.210689667
1420.004687500  0.212385159
1420.010156250  0.213519089
1420.015625000  0.215750686
1420.021093750  0.218278339
1420.026562500  0.219207236
1420.032031250  0.221169958
1420.037500000  0.219354303
1420.042968750  0.221546345
1420.048437500  0.220436717
1420.053906250  0.222359195
1420.059375000  0.222443042
1420.064843750  0.224568064
1420.070312500  0.224675994
1420.075781250  0.226031908
1420.081250000  0.224728007
1420.086718750  0.225714325
1420.092187500  0.226381667
1420.097656250  0.228249782
1420.103125000  0.227320589
1420.108593750  0.227862927
1420.114062500  0.228065800
1420.119531250  0.228582178
1420.125000000  0.228787206
1420.130468750  0.229678472
1420.135937500  0.230182053
1420.141406250  0.229486830
1420.146875000  0.230217689
1420.152343750  0.230256116
1420.157812500  0.231461522
1420.163281250  0.231511637
1420.168750000  0.231375841
1420.174218750  0.231399975
1420.179687500  0.232438433
1420.185156250  0.232599540
1420.190625000  0.233594190
1420.196093750  0.233591938
1420.201562500  0.231933226
1420.207031250  0.233784529
1420.212500000  0.232767253
1420.217968750  0.233054105
1420.223437500  0.232908129
1420.228906250  0.232476992
1420.234375000  0.232619672
1420.239843750  0.232292926
1420.245312500  0.232976079
1420.250781250  0.232057473
1420.256250000  0.231768142
1420.261718750  0.231694947
1420.267187500  0.231107169
1420.272656250  0.232899289
1420.278125000  0.231598627
1420.283593750  0.232351974
1420.289062500  0.232070442
1420.294531250  0.232653526
1420.300000000  0.231757447
1420.305468750  0.231938687
1420.310937500  0.230618396
1420.316406250  0.231681940
1420.321875000  0.231267392
1420.327343750  0.230971835
1420.332812500  0.231517987
1420.338281250  0.230695294
1420.343750000  0.229839149
1420.349218750  0.229735340
1420.354687500  0.229597270
1420.360156250  0.229267822
1420.365625000  0.228933710
1420.371093750  0.229471508
1420.376562500  0.230153320
1420.382031250  0.229293649
1420.387500000  0.230116431
1420.392968750  0.229743484
1420.398437500  0.229007338
1420.403906250  0.229614424
1420.409375000  0.229157827
1420.414843750  0.228510413
1420.420312500  0.227640089
1420.425781250  0.228656278
1420.431250000  0.229248415
1420.436718750  0.228459212
1420.442187500  0.229325781
1420.447656250  0.228809370
1420.453125000  0.228654912
1420.458593750  0.228573062
1420.464062500  0.228505894
1420.469531250  0.229103890
1420.475000000  0.228800726
1420.480468750  0.229448188
1420.485937500  0.228864627
1420.491406250  0.229524642
1420.496875000  0.228680134
1420.502343750  0.229583549
1420.507812500  0.230129164
1420.513281250  0.230172712
1420.518750000  0.231075978
1420.524218750  0.231450086
1420.529687500  0.231942200
1420.535156250  0.231084945
1420.540625000  0.231147303
1420.546093750  0.232070272
1420.551562500  0.232375929
1420.557031250  0.233154648
1420.562500000  0.233597733
1420.567968750  0.234965653
1420.573437500  0.235227320
1420.578906250  0.234242225
1420.584375000  0.234790684
1420.589843750  0.235509655
1420.595312500  0.235343749
