4/18/2025 5:18:56 AM  Counts:50000
1419.600000000  0.090326907
1419.605468750  0.090550209
1419.610937500  0.090344209
1419.616406250  0.090659185
1419.621875000  0.091277647
1419.627343750  0.091839785
1419.632812500  0.092070096
1419.638281250  0.093191921
1419.643750000  0.093924574
1419.649218750  0.094782878
1419.654687500  0.095651700
1419.660156250  0.096429452
1419.665625000  0.097918533
1419.671093750  0.098962579
1419.676562500  0.100266361
1419.682031250  0.101427044
1419.687500000  0.102919765
1419.692968750  0.104481681
1419.698437500  0.106545095
1419.703906250  0.107404314
1419.709375000  0.108733472
1419.714843750  0.110391386
1419.720312500  0.112285248
1419.725781250  0.114484359
1419.731250000  0.115514176
1419.736718750  0.117869313
1419.742187500  0.119519167
1419.747656250  0.121486598
1419.753125000  0.123162970
1419.758593750  0.125520522
1419.764062500  0.126802706
1419.769531250  0.129094983
1419.775000000  0.131254884
1419.780468750  0.132627122
1419.785937500  0.135315247
1419.791406250  0.136533639
1419.796875000  0.139100852
1419.802343750  0.140642238
1419.807812500  0.143345954
1419.813281250  0.144464826
1419.818750000  0.147106987
1419.824218750  0.148707885
1419.829687500  0.150768965
1419.835156250  0.152080319
1419.840625000  0.155043531
1419.846093750  0.156103316
1419.851562500  0.157935283
1419.857031250  0.160596279
1419.862500000  0.162152465
1419.867968750  0.164154251
1419.873437500  0.165397249
1419.878906250  0.168443168
1419.884375000  0.174893814
1419.889843750  0.178424948
1419.895312500  0.174149576
1419.900781250  0.175022845
1419.906250000  0.177274118
1419.911718750  0.178398513
1419.917187500  0.180301249
1419.922656250  0.182050381
1419.928125000  0.183884212
1419.933593750  0.184876967
1419.939062500  0.187009068
1419.944531250  0.188467301
1419.950000000  0.189437491
1419.955468750  0.190885579
1419.960937500  0.192677296
1419.966406250  0.193500038
1419.971875000  0.194736774
1419.977343750  0.196058034
1419.982812500  0.197448956
1419.988281250  0.198959878
1419.993750000  0.200575316
1419.999218750  0.202327474
1420.004687500  0.202280041
1420.010156250  0.204281374
1420.015625000  0.204307839
1420.021093750  0.206205961
