4/20/2025 1:50:03 AM  Counts:100000
1419.008000000  0.102923978
1419.010734375  0.102874871
1419.013468750  0.102987743
1419.016203125  0.102970733
1419.018937500  0.102994137
1419.021671875  0.103172947
1419.024406250  0.103131421
1419.027140625  0.103941779
1419.029875000  0.103728969
1419.032609375  0.104301197
1419.035343750  0.104357097
1419.038078125  0.104616671
1419.040812500  0.105413681
1419.043546875  0.105458194
1419.046281250  0.106202441
1419.049015625  0.106161385
1419.051750000  0.106429484
1419.054484375  0.107248111
1419.057218750  0.107828791
1419.059953125  0.108377080
1419.062687500  0.109053960
1419.065421875  0.109686740
1419.068156250  0.109984987
1419.070890625  0.110636856
1419.073625000  0.111326655
1419.076359375  0.112065788
1419.079093750  0.112945809
1419.081828125  0.113144645
1419.084562500  0.114311916
1419.087296875  0.114692137
1419.090031250  0.115595236
1419.092765625  0.116434718
1419.095500000  0.117383958
1419.098234375  0.117956163
1419.100968750  0.118926644
1419.103703125  0.120052117
1419.106437500  0.120225915
1419.109171875  0.121616035
1419.111906250  0.122555316
1419.114640625  0.123355639
1419.117375000  0.124202284
1419.120109375  0.125037732
1419.122843750  0.126364084
1419.125578125  0.127180175
1419.128312500  0.128005954
1419.131046875  0.129191265
1419.133781250  0.130159256
1419.136515625  0.131113560
1419.139250000  0.132181142
1419.141984375  0.132871306
1419.144718750  0.134312209
1419.147453125  0.135015237
1419.150187500  0.135728725
1419.152921875  0.137493006
1419.155656250  0.138577509
1419.158390625  0.139952039
1419.161125000  0.140882383
1419.163859375  0.141681710
1419.166593750  0.142734078
1419.169328125  0.143952219
1419.172062500  0.144887008
1419.174796875  0.146321237
1419.177531250  0.147061847
1419.180265625  0.148495194
1419.183000000  0.148971845
1419.185734375  0.150713410
1419.188468750  0.151626427
1419.191203125  0.153020922
1419.193937500  0.154168182
1419.196671875  0.155069441
1419.199406250  0.155963240
1419.202140625  0.157384477
1419.204875000  0.158516774
1419.207609375  0.159179900
1419.210343750  0.160580499
1419.213078125  0.161533953
1419.215812500  0.162615326
1419.218546875  0.163933901
1419.221281250  0.164915035
1419.224015625  0.166550273
1419.226750000  0.167382915
1419.229484375  0.168880743
1419.232218750  0.170032310
1419.234953125  0.170696676
1419.237687500  0.171784241
1419.240421875  0.173212071
1419.243156250  0.174025072
1419.245890625  0.175141951
1419.248625000  0.176228000
1419.251359375  0.177562506
1419.254093750  0.178793308
1419.256828125  0.179965764
1419.259562500  0.181042009
1419.262296875  0.182521775
1419.265031250  0.182907296
1419.267765625  0.183841106
1419.270500000  0.185576376
1419.273234375  0.186830544
1419.275968750  0.187332160
1419.278703125  0.188584485
1419.281437500  0.189156639
1419.284171875  0.189995823
1419.286906250  0.192198525
1419.289640625  0.192939820
1419.292375000  0.193164807
1419.295109375  0.195143318
1419.297843750  0.195667131
1419.300578125  0.196643237
1419.303312500  0.197930898
1419.306046875  0.198325508
1419.308781250  0.200059416
1419.311515625  0.201339884
1419.314250000  0.201391158
