4/20/2025 2:14:32 AM  Counts:100000
1419.008000000  0.102785336
1419.010734375  0.102869302
1419.013468750  0.102828829
1419.016203125  0.102827683
1419.018937500  0.103471925
1419.021671875  0.103496155
1419.024406250  0.103609488
1419.027140625  0.103883143
1419.029875000  0.103942471
1419.032609375  0.104067221
1419.035343750  0.104345800
1419.038078125  0.104681283
1419.040812500  0.105280815
1419.043546875  0.105715973
1419.046281250  0.105766758
1419.049015625  0.106643539
1419.051750000  0.106776174
1419.054484375  0.107506671
1419.057218750  0.108063126
1419.059953125  0.108446663
1419.062687500  0.109264372
1419.065421875  0.109206761
1419.068156250  0.110086129
1419.070890625  0.110591640
1419.073625000  0.111582102
1419.076359375  0.112378096
1419.079093750  0.112793139
1419.081828125  0.113555586
1419.084562500  0.114651485
1419.087296875  0.115341027
1419.090031250  0.115597608
1419.092765625  0.117095375
1419.095500000  0.117933147
1419.098234375  0.118374533
1419.100968750  0.118871798
1419.103703125  0.120023839
1419.106437500  0.121295558
1419.109171875  0.121803622
1419.111906250  0.122659183
1419.114640625  0.124144049
1419.117375000  0.124395449
1419.120109375  0.125511818
1419.122843750  0.126544191
1419.125578125  0.127225940
1419.128312500  0.128553828
1419.131046875  0.129180513
1419.133781250  0.130036509
1419.136515625  0.131535462
1419.139250000  0.132919786
1419.141984375  0.133351337
1419.144718750  0.134565494
1419.147453125  0.135165262
1419.150187500  0.136622799
1419.152921875  0.138024009
1419.155656250  0.138466437
1419.158390625  0.139685270
1419.161125000  0.140715954
1419.163859375  0.141954308
1419.166593750  0.143047528
1419.169328125  0.144405481
1419.172062500  0.144973782
1419.174796875  0.146468415
1419.177531250  0.147700651
1419.180265625  0.148556941
1419.183000000  0.149554591
1419.185734375  0.150517087
1419.188468750  0.151812701
1419.191203125  0.153156806
1419.193937500  0.154043439
1419.196671875  0.155601357
1419.199406250  0.156623950
1419.202140625  0.157269835
1419.204875000  0.159137172
1419.207609375  0.159148301
1419.210343750  0.161111342
1419.213078125  0.162002776
1419.215812500  0.163123593
1419.218546875  0.164532162
1419.221281250  0.165194346
1419.224015625  0.166983896
1419.226750000  0.167928863
1419.229484375  0.168897896
1419.232218750  0.169550471
1419.234953125  0.171166123
1419.237687500  0.172569444
1419.240421875  0.173737598
1419.243156250  0.174811985
1419.245890625  0.175212556
1419.248625000  0.176817588
1419.251359375  0.177637781
1419.254093750  0.179307298
1419.256828125  0.180097307
1419.259562500  0.181098635
1419.262296875  0.182281144
1419.265031250  0.183737109
1419.267765625  0.184627437
1419.270500000  0.185479150
1419.273234375  0.186238667
1419.275968750  0.188103106
1419.278703125  0.188848467
1419.281437500  0.189612543
1419.284171875  0.191218011
1419.286906250  0.192010871
1419.289640625  0.193184462
1419.292375000  0.194119083
1419.295109375  0.195449143
1419.297843750  0.196221605
1419.300578125  0.196836223
1419.303312500  0.198292918
1419.306046875  0.199616262
1419.308781250  0.199762579
1419.311515625  0.201528223
1419.314250000  0.202610533
1419.316984375  0.203311480
1419.319718750  0.204087529
1419.322453125  0.204882014
1419.325187500  0.206583791
1419.327921875  0.206485706
1419.330656250  0.208012529
1419.333390625  0.208809333
1419.336125000  0.209909054
1419.338859375  0.210026539
1419.341593750  0.211873101
1419.344328125  0.212546917
1419.347062500  0.213327399
1419.349796875  0.214155510
1419.352531250  0.214250296
1419.355265625  0.216116899
1419.358000000  0.217306455
1419.360734375  0.217992685
1419.363468750  0.218568452
1419.366203125  0.219595284
1419.368937500  0.220228165
1419.371671875  0.221557502
1419.374406250  0.221994031
1419.377140625  0.222998302
1419.379875000  0.223700517
1419.382609375  0.224265521
1419.385343750  0.225190233
1419.388078125  0.225858587
1419.390812500  0.226706820
1419.393546875  0.227374179
1419.396281250  0.228816504
1419.399015625  0.228577976
1419.401750000  0.230506644
1419.404484375  0.230897774
1419.407218750  0.231445234
1419.409953125  0.231949018
1419.412687500  0.233025535
1419.415421875  0.233551367
1419.418156250  0.234186434
1419.420890625  0.234900508
1419.423625000  0.234496552
1419.426359375  0.236155807
1419.429093750  0.236119454
1419.431828125  0.236474754
1419.434562500  0.237313877
1419.437296875  0.238154853
1419.440031250  0.239188599
1419.442765625  0.239020942
1419.445500000  0.239683057
1419.448234375  0.240788161
1419.450968750  0.240822671
1419.453703125  0.241203233
1419.456437500  0.242622352
1419.459171875  0.243119667
1419.461906250  0.242853645
1419.464640625  0.244026723
1419.467375000  0.244363196
1419.470109375  0.244619653
1419.472843750  0.244207556
1419.475578125  0.245468152
1419.478312500  0.246110795
1419.481046875  0.247167224
1419.483781250  0.247456877
1419.486515625  0.247976768
1419.489250000  0.247861603
