4/20/2025 2:21:52 AM  Counts:100000
1419.008000000  0.100318398
1419.010734375  0.100311573
1419.013468750  0.100436663
1419.016203125  0.100339241
1419.018937500  0.100429922
1419.021671875  0.100623255
1419.024406250  0.100790877
1419.027140625  0.100823091
1419.029875000  0.101547941
1419.032609375  0.101909919
1419.035343750  0.101719556
1419.038078125  0.102743550
1419.040812500  0.102474415
1419.043546875  0.102956233
1419.046281250  0.103484204
1419.049015625  0.103690142
1419.051750000  0.104264191
1419.054484375  0.104311894
1419.057218750  0.105004059
1419.059953125  0.105723080
1419.062687500  0.106141325
1419.065421875  0.106357626
1419.068156250  0.107480329
1419.070890625  0.108226893
1419.073625000  0.108534353
1419.076359375  0.109646343
1419.079093750  0.110168332
1419.081828125  0.110536841
1419.084562500  0.111700113
1419.087296875  0.111974042
1419.090031250  0.113110665
1419.092765625  0.113379925
1419.095500000  0.114616589
1419.098234375  0.115170518
1419.100968750  0.115987192
1419.103703125  0.116855400
1419.106437500  0.117683986
1419.109171875  0.118990205
1419.111906250  0.119831362
1419.114640625  0.120381581
1419.117375000  0.121005483
1419.120109375  0.122265230
1419.122843750  0.123194256
1419.125578125  0.123628454
1419.128312500  0.124951164
1419.131046875  0.126207216
1419.133781250  0.127268565
1419.136515625  0.127937463
1419.139250000  0.129010429
1419.141984375  0.130070496
1419.144718750  0.131322363
1419.147453125  0.132499567
1419.150187500  0.133178066
1419.152921875  0.134100687
1419.155656250  0.135102935
1419.158390625  0.136158357
1419.161125000  0.137324498
1419.163859375  0.138176639
1419.166593750  0.139261783
1419.169328125  0.140468447
1419.172062500  0.141654176
1419.174796875  0.142532924
1419.177531250  0.143361693
1419.180265625  0.145193827
1419.183000000  0.145736299
1419.185734375  0.146642482
1419.188468750  0.148259805
1419.191203125  0.148807769
1419.193937500  0.150430117
1419.196671875  0.151103564
1419.199406250  0.152189197
1419.202140625  0.153701561
1419.204875000  0.154967474
1419.207609375  0.155804975
1419.210343750  0.156506689
1419.213078125  0.157939377
1419.215812500  0.159163619
1419.218546875  0.160412897
1419.221281250  0.160909123
1419.224015625  0.162813075
1419.226750000  0.163453028
1419.229484375  0.164350558
1419.232218750  0.165579037
1419.234953125  0.166607349
1419.237687500  0.168149618
1419.240421875  0.168415530
1419.243156250  0.169757896
1419.245890625  0.170978630
1419.248625000  0.172531378
1419.251359375  0.173706255
1419.254093750  0.174329580
1419.256828125  0.175385705
1419.259562500  0.176366589
1419.262296875  0.177283585
1419.265031250  0.179075303
1419.267765625  0.180031109
1419.270500000  0.180424355
1419.273234375  0.182220146
1419.275968750  0.182624390
1419.278703125  0.183381168
1419.281437500  0.184605603
1419.284171875  0.185869344
1419.286906250  0.186993508
1419.289640625  0.188036494
1419.292375000  0.189171826
1419.295109375  0.189791239
1419.297843750  0.190864922
1419.300578125  0.191991421
1419.303312500  0.193014188
1419.306046875  0.193751478
1419.308781250  0.195147063
1419.311515625  0.195882170
1419.314250000  0.197053009
1419.316984375  0.198274685
1419.319718750  0.198532809
1419.322453125  0.200364742
1419.325187500  0.200713529
1419.327921875  0.202177618
1419.330656250  0.202501419
1419.333390625  0.203689816
1419.336125000  0.204720804
1419.338859375  0.204738305
1419.341593750  0.206224601
1419.344328125  0.207393155
1419.347062500  0.208082002
1419.349796875  0.208806437
1419.352531250  0.209916519
1419.355265625  0.210803227
1419.358000000  0.211474205
1419.360734375  0.212041808
1419.363468750  0.212208630
1419.366203125  0.214031457
1419.368937500  0.215169395
1419.371671875  0.215413913
1419.374406250  0.215899262
1419.377140625  0.217169133
1419.379875000  0.217836778
1419.382609375  0.218861416
1419.385343750  0.219115448
1419.388078125  0.219554378
1419.390812500  0.220410977
1419.393546875  0.221230464
1419.396281250  0.222297241
1419.399015625  0.223290287
1419.401750000  0.223711168
1419.404484375  0.225668086
1419.407218750  0.225366545
1419.409953125  0.225620306
1419.412687500  0.226387527
1419.415421875  0.227060612
1419.418156250  0.228130023
1419.420890625  0.228830584
1419.423625000  0.229260202
1419.426359375  0.229478888
1419.429093750  0.230627452
1419.431828125  0.230864505
1419.434562500  0.230985900
1419.437296875  0.232320302
1419.440031250  0.233105193
1419.442765625  0.232795659
1419.445500000  0.233417473
1419.448234375  0.234315769
1419.450968750  0.234765883
1419.453703125  0.236121236
1419.456437500  0.236886559
1419.459171875  0.236323173
1419.461906250  0.237012454
1419.464640625  0.237408083
1419.467375000  0.238693464
1419.470109375  0.238378946
1419.472843750  0.238496626
1419.475578125  0.239204721
1419.478312500  0.240162353
1419.481046875  0.240837951
1419.483781250  0.240722070
1419.486515625  0.241174883
1419.489250000  0.241246136
1419.491984375  0.243139632
1419.494718750  0.242841257
1419.497453125  0.242749157
1419.500187500  0.243482199
1419.502921875  0.243768859
1419.505656250  0.243848121
1419.508390625  0.244201078
1419.511125000  0.245392585
1419.513859375  0.245092263
1419.516593750  0.246227166
1419.519328125  0.246209425
1419.522062500  0.246392202
1419.524796875  0.247002599
1419.527531250  0.247579277
1419.530265625  0.247752279
1419.533000000  0.248091398
1419.535734375  0.248072404
1419.538468750  0.248908966
1419.541203125  0.248431760
1419.543937500  0.249073795
1419.546671875  0.249344105
1419.549406250  0.249675087
1419.552140625  0.249293467
1419.554875000  0.250024387
1419.557609375  0.250492109
1419.560343750  0.250295584
1419.563078125  0.250209541
1419.565812500  0.250890798
1419.568546875  0.251018042
1419.571281250  0.250348545
1419.574015625  0.251852249
1419.576750000  0.251417218
1419.579484375  0.251058177
1419.582218750  0.250834821
1419.584953125  0.251585175
1419.587687500  0.252727130
1419.590421875  0.252090194
1419.593156250  0.251762081
1419.595890625  0.252863547
1419.598625000  0.252417517
1419.601359375  0.251404999
1419.604093750  0.251851250
1419.606828125  0.252321831
1419.609562500  0.252480359
