4/20/2025 2:16:59 AM  Counts:100000
1419.008000000  0.103870874
1419.010734375  0.103902004
1419.013468750  0.103952777
1419.016203125  0.104324712
1419.018937500  0.104263545
1419.021671875  0.104241333
1419.024406250  0.104786785
1419.027140625  0.104591056
1419.029875000  0.105187035
1419.032609375  0.105373848
1419.035343750  0.105794748
1419.038078125  0.105989614
1419.040812500  0.106319933
1419.043546875  0.106825581
1419.046281250  0.106988733
1419.049015625  0.107432772
1419.051750000  0.107838703
1419.054484375  0.108703343
1419.057218750  0.109191221
1419.059953125  0.109433609
1419.062687500  0.110422841
1419.065421875  0.110533627
1419.068156250  0.111453919
1419.070890625  0.111982899
1419.073625000  0.112446692
1419.076359375  0.113201305
1419.079093750  0.114129082
1419.081828125  0.114813900
1419.084562500  0.115218971
1419.087296875  0.116205139
1419.090031250  0.117099238
1419.092765625  0.117751695
1419.095500000  0.118889107
1419.098234375  0.119213057
1419.100968750  0.120342528
1419.103703125  0.121281473
1419.106437500  0.122138965
1419.109171875  0.123152572
1419.111906250  0.124183615
1419.114640625  0.124890071
1419.117375000  0.125433603
1419.120109375  0.126799989
1419.122843750  0.127658473
1419.125578125  0.128406399
1419.128312500  0.129653414
1419.131046875  0.130429435
1419.133781250  0.131530605
1419.136515625  0.132644385
1419.139250000  0.133953105
1419.141984375  0.134395248
1419.144718750  0.135766933
1419.147453125  0.136988792
1419.150187500  0.137717419
1419.152921875  0.138810680
1419.155656250  0.140101325
1419.158390625  0.141113526
1419.161125000  0.142829306
1419.163859375  0.143204488
1419.166593750  0.144242340
1419.169328125  0.145435515
1419.172062500  0.146629542
1419.174796875  0.147621413
1419.177531250  0.148675731
1419.180265625  0.149961797
1419.183000000  0.150756517
1419.185734375  0.152309842
1419.188468750  0.153815551
1419.191203125  0.154525792
1419.193937500  0.155831009
1419.196671875  0.157060020
1419.199406250  0.157920102
1419.202140625  0.159636440
1419.204875000  0.160100418
1419.207609375  0.161296911
1419.210343750  0.163132912
1419.213078125  0.163694814
1419.215812500  0.165295770
1419.218546875  0.166248255
1419.221281250  0.166865439
1419.224015625  0.167996261
1419.226750000  0.169666117
1419.229484375  0.170630252
1419.232218750  0.172206079
1419.234953125  0.172979410
1419.237687500  0.173707130
1419.240421875  0.175011393
1419.243156250  0.176219593
1419.245890625  0.177714524
1419.248625000  0.178250724
1419.251359375  0.179488060
1419.254093750  0.179915995
1419.256828125  0.181765327
1419.259562500  0.182615846
1419.262296875  0.183734015
1419.265031250  0.185063435
1419.267765625  0.187006706
1419.270500000  0.187683479
1419.273234375  0.188761254
1419.275968750  0.189905196
1419.278703125  0.190744749
1419.281437500  0.191290305
1419.284171875  0.193110791
1419.286906250  0.194016580
1419.289640625  0.195053361
