4/20/2025 2:20:39 AM  Counts:100000
1419.008000000  0.100314558
1419.010734375  0.100440889
1419.013468750  0.100408136
1419.016203125  0.100536569
1419.018937500  0.100697976
1419.021671875  0.100626658
1419.024406250  0.100861569
1419.027140625  0.101180774
1419.029875000  0.101174753
1419.032609375  0.101415120
1419.035343750  0.101768889
1419.038078125  0.102189686
1419.040812500  0.102668129
1419.043546875  0.102805516
1419.046281250  0.103422593
1419.049015625  0.103667316
1419.051750000  0.104342936
1419.054484375  0.104546917
1419.057218750  0.105303234
1419.059953125  0.105643685
1419.062687500  0.106249455
1419.065421875  0.106808642
1419.068156250  0.107218189
1419.070890625  0.108186293
1419.073625000  0.108680310
1419.076359375  0.109324077
1419.079093750  0.109966967
1419.081828125  0.110504400
1419.084562500  0.111226920
1419.087296875  0.111946554
1419.090031250  0.112893056
1419.092765625  0.113630167
1419.095500000  0.114551947
1419.098234375  0.115148584
1419.100968750  0.115886528
1419.103703125  0.116955943
1419.106437500  0.117912175
1419.109171875  0.118817181
1419.111906250  0.119498078
1419.114640625  0.120588433
1419.117375000  0.120901024
1419.120109375  0.121991195
1419.122843750  0.123154978
1419.125578125  0.124276272
1419.128312500  0.125129847
1419.131046875  0.126268860
1419.133781250  0.126784632
1419.136515625  0.128034698
1419.139250000  0.129321631
1419.141984375  0.130025444
1419.144718750  0.131333345
1419.147453125  0.131718499
1419.150187500  0.133361796
1419.152921875  0.133911440
1419.155656250  0.135306983
1419.158390625  0.135986693
1419.161125000  0.137215030
1419.163859375  0.138393376
1419.166593750  0.139349112
1419.169328125  0.140344726
1419.172062500  0.141312472
1419.174796875  0.142540576
1419.177531250  0.143542712
1419.180265625  0.145118596
1419.183000000  0.145948227
1419.185734375  0.146679862
1419.188468750  0.148057480
1419.191203125  0.149061405
1419.193937500  0.150125333
1419.196671875  0.151354726
1419.199406250  0.152576501
1419.202140625  0.153320557
1419.204875000  0.154301250
1419.207609375  0.155491370
1419.210343750  0.157111262
1419.213078125  0.158079858
1419.215812500  0.159208395
1419.218546875  0.160189367
1419.221281250  0.161215951
1419.224015625  0.163037966
1419.226750000  0.163270144
1419.229484375  0.164247017
1419.232218750  0.165871072
1419.234953125  0.167209796
1419.237687500  0.167774120
1419.240421875  0.169203214
1419.243156250  0.170179551
1419.245890625  0.171165742
1419.248625000  0.172945322
1419.251359375  0.172962522
1419.254093750  0.174977117
1419.256828125  0.176038843
1419.259562500  0.176365529
1419.262296875  0.177262562
1419.265031250  0.178822484
1419.267765625  0.180300800
1419.270500000  0.180667893
1419.273234375  0.181845506
1419.275968750  0.182808049
1419.278703125  0.184121072
1419.281437500  0.184835698
1419.284171875  0.186507542
1419.286906250  0.186731400
1419.289640625  0.187943874
1419.292375000  0.188925028
1419.295109375  0.190546998
1419.297843750  0.191091416
1419.300578125  0.192256998
1419.303312500  0.193141138
1419.306046875  0.193750771
1419.308781250  0.194928035
1419.311515625  0.195772622
1419.314250000  0.197097196
1419.316984375  0.198468521
1419.319718750  0.198944687
1419.322453125  0.199869621
1419.325187500  0.201595662
1419.327921875  0.201733420
1419.330656250  0.202767657
1419.333390625  0.203320491
1419.336125000  0.204007216
1419.338859375  0.205386321
1419.341593750  0.205892226
1419.344328125  0.206926654
1419.347062500  0.207935104
1419.349796875  0.208949184
1419.352531250  0.210441338
1419.355265625  0.210747550
1419.358000000  0.211681094
1419.360734375  0.211823189
1419.363468750  0.213050903
1419.366203125  0.213728507
1419.368937500  0.214653432
1419.371671875  0.215508622
1419.374406250  0.216369623
1419.377140625  0.217082576
1419.379875000  0.217764737
1419.382609375  0.218766099
1419.385343750  0.220288149
1419.388078125  0.220075733
1419.390812500  0.220778094
1419.393546875  0.221861917
1419.396281250  0.221983744
1419.399015625  0.223137448
1419.401750000  0.223857747
1419.404484375  0.224284068
1419.407218750  0.225140826
1419.409953125  0.226271187
1419.412687500  0.226941342
1419.415421875  0.227467597
1419.418156250  0.227733663
1419.420890625  0.229414096
1419.423625000  0.229049969
1419.426359375  0.229873656
1419.429093750  0.229619085
1419.431828125  0.231078330
1419.434562500  0.231824405
1419.437296875  0.232433534
1419.440031250  0.232736953
1419.442765625  0.233023628
1419.445500000  0.233393792
1419.448234375  0.234322719
1419.450968750  0.235076474
1419.453703125  0.235754197
1419.456437500  0.236179673
1419.459171875  0.237029550
1419.461906250  0.237197478
1419.464640625  0.238111482
1419.467375000  0.238239841
1419.470109375  0.239160517
1419.472843750  0.238887731
1419.475578125  0.240245944
1419.478312500  0.240340360
1419.481046875  0.241284040
1419.483781250  0.240437350
1419.486515625  0.241628828
1419.489250000  0.242003914
1419.491984375  0.242245177
1419.494718750  0.243236577
1419.497453125  0.243588636
1419.500187500  0.243354297
1419.502921875  0.244519149
1419.505656250  0.243628505
1419.508390625  0.244772699
1419.511125000  0.245012059
1419.513859375  0.245337609
1419.516593750  0.245983446
1419.519328125  0.245411712
1419.522062500  0.246127234
1419.524796875  0.247056476
1419.527531250  0.246449943
1419.530265625  0.247443978
1419.533000000  0.247928397
1419.535734375  0.247531714
1419.538468750  0.248637677
1419.541203125  0.248297648
1419.543937500  0.248415076
1419.546671875  0.249123599
1419.549406250  0.248679488
1419.552140625  0.248987859
1419.554875000  0.249715868
1419.557609375  0.250230552
1419.560343750  0.249890720
1419.563078125  0.249790830
1419.565812500  0.250334976
1419.568546875  0.251187097
1419.571281250  0.251075727
1419.574015625  0.251127167
1419.576750000  0.250989683
1419.579484375  0.250751696
1419.582218750  0.250796462
1419.584953125  0.251972287
1419.587687500  0.252042298
1419.590421875  0.251620998
1419.593156250  0.251703201
1419.595890625  0.251700388
1419.598625000  0.252357000
1419.601359375  0.252506775
1419.604093750  0.252394290
1419.606828125  0.252777947
1419.609562500  0.252958936
1419.612296875  0.253069766
1419.615031250  0.253001233
1419.617765625  0.252785364
1419.620500000  0.253942932
1419.623234375  0.253047820
1419.625968750  0.252490995
1419.628703125  0.253009029
1419.631437500  0.252950935
1419.634171875  0.253620033
1419.636906250  0.253589051
1419.639640625  0.253419964
1419.642375000  0.253833914
1419.645109375  0.252729040
1419.647843750  0.252366025
1419.650578125  0.253108955
1419.653312500  0.253002820
1419.656046875  0.253639562
1419.658781250  0.253710985
1419.661515625  0.253149320
1419.664250000  0.253769931
1419.666984375  0.253494949
1419.669718750  0.254291068
1419.672453125  0.252980235
1419.675187500  0.252902099
1419.677921875  0.253939740
1419.680656250  0.253928369
1419.683390625  0.254403916
1419.686125000  0.252634446
1419.688859375  0.253578773
1419.691593750  0.253558580
1419.694328125  0.253521086
1419.697062500  0.253444834
1419.699796875  0.253694322
1419.702531250  0.253760984
1419.705265625  0.253075348
1419.708000000  0.252965474
1419.710734375  0.252952212
1419.713468750  0.252699825
1419.716203125  0.252008550
1419.718937500  0.252721528
1419.721671875  0.252666981
1419.724406250  0.253406558
1419.727140625  0.252930005
1419.729875000  0.252980345
1419.732609375  0.252900815
1419.735343750  0.251917695
1419.738078125  0.253579382
1419.740812500  0.253295272
1419.743546875  0.253050128
1419.746281250  0.252248981
1419.749015625  0.253009221
1419.751750000  0.252167798
1419.754484375  0.252220858
1419.757218750  0.252653962
1419.759953125  0.252232945
1419.762687500  0.252150279
1419.765421875  0.251767387
1419.768156250  0.251706970
1419.770890625  0.251807037
1419.773625000  0.252035792
1419.776359375  0.251522466
1419.779093750  0.251756928
1419.781828125  0.251271793
1419.784562500  0.251764650
1419.787296875  0.250115323
1419.790031250  0.251340978
1419.792765625  0.251317942
1419.795500000  0.250425829
1419.798234375  0.250830483
1419.800968750  0.250474726
1419.803703125  0.251134615
1419.806437500  0.251041539
1419.809171875  0.251196619
1419.811906250  0.250673012
1419.814640625  0.250044705
1419.817375000  0.250010522
1419.820109375  0.250165206
1419.822843750  0.249588757
1419.825578125  0.250914345
1419.828312500  0.250597319
1419.831046875  0.250606558
1419.833781250  0.249801612
1419.836515625  0.249585738
1419.839250000  0.249907111
1419.841984375  0.249176372
1419.844718750  0.250090297
1419.847453125  0.250182602
1419.850187500  0.250917067
1419.852921875  0.249998007
1419.855656250  0.250840496
1419.858390625  0.249830097
1419.861125000  0.249770897
1419.863859375  0.249813259
1419.866593750  0.249520038
1419.869328125  0.249496587
1419.872062500  0.249704588
1419.874796875  0.249562346
1419.877531250  0.250538509
1419.880265625  0.252404316
1419.883000000  0.256288564
1419.885734375  0.326660985
1419.888468750  0.274632927
1419.891203125  0.253092904
1419.893937500  0.251435827
1419.896671875  0.250753286
1419.899406250  0.249743130
1419.902140625  0.249198248
1419.904875000  0.249256536
1419.907609375  0.249544094
1419.910343750  0.250052591
1419.913078125  0.248455072
1419.915812500  0.249699512
1419.918546875  0.249216181
1419.921281250  0.248977290
1419.924015625  0.249822017
1419.926750000  0.250037473
1419.929484375  0.249911175
1419.932218750  0.249497860
1419.934953125  0.249612449
1419.937687500  0.249142365
1419.940421875  0.249428000
1419.943156250  0.249890199
1419.945890625  0.249592194
1419.948625000  0.249346757
1419.951359375  0.249684238
1419.954093750  0.250599205
1419.956828125  0.249368596
1419.959562500  0.250738054
1419.962296875  0.249354904
1419.965031250  0.251017852
1419.967765625  0.250330738
1419.970500000  0.249627429
1419.973234375  0.250206328
1419.975968750  0.250493580
1419.978703125  0.250531753
1419.981437500  0.251141752
1419.984171875  0.250876318
1419.986906250  0.250643541
1419.989640625  0.251245141
1419.992375000  0.250797650
1419.995109375  0.251034199
1419.997843750  0.251231561
1420.000578125  0.250823919
1420.003312500  0.250459047
1420.006046875  0.251270755
1420.008781250  0.251762928
1420.011515625  0.252514653
1420.014250000  0.252147084
1420.016984375  0.251843601
1420.019718750  0.252290632
1420.022453125  0.251445270
1420.025187500  0.251439900
1420.027921875  0.252421672
1420.030656250  0.252909896
1420.033390625  0.252673890
1420.036125000  0.253177956
1420.038859375  0.252174291
1420.041593750  0.252855981
1420.044328125  0.253230972
1420.047062500  0.253558474
1420.049796875  0.253498900
1420.052531250  0.253180120
1420.055265625  0.254022978
1420.058000000  0.253753092
1420.060734375  0.254993977
1420.063468750  0.254071732
1420.066203125  0.254266444
1420.068937500  0.253710910
1420.071671875  0.254029055
1420.074406250  0.254854516
1420.077140625  0.255016340
1420.079875000  0.255130090
1420.082609375  0.254523971
1420.085343750  0.254314984
1420.088078125  0.255507766
1420.090812500  0.256144067
1420.093546875  0.256152342
1420.096281250  0.256526819
1420.099015625  0.256226657
1420.101750000  0.256325140
1420.104484375  0.256147349
1420.107218750  0.256233635
1420.109953125  0.256740271
1420.112687500  0.256573456
1420.115421875  0.256401771
1420.118156250  0.257228500
1420.120890625  0.257313823
1420.123625000  0.256793711
1420.126359375  0.257978428
