4/18/2025 1:03:49 AM  Counts:50000
1419.200000000  0.176136049
1419.204687500  0.176051865
1419.209375000  0.176435234
1419.214062500  0.176016735
1419.218750000  0.177249606
1419.223437500  0.178061395
1419.228125000  0.178693184
1419.232812500  0.180223058
1419.237500000  0.180679776
1419.242187500  0.182691580
1419.246875000  0.183867657
1419.251562500  0.185474499
1419.256250000  0.186362057
1419.260937500  0.188227561
1419.265625000  0.190244712
1419.270312500  0.191697114
1419.275000000  0.193503948
1419.279687500  0.196380434
1419.284375000  0.198668977
1419.289062500  0.201329604
1419.293750000  0.202807251
1419.298437500  0.206192593
1419.303125000  0.207300554
1419.307812500  0.210053361
1419.312500000  0.213735494
1419.317187500  0.215689388
1419.321875000  0.218470333
1419.326562500  0.220565365
1419.331250000  0.224323758
1419.335937500  0.226574928
1419.340625000  0.228609991
1419.345312500  0.233227769
1419.350000000  0.235207899
1419.354687500  0.237373454
1419.359375000  0.239681337
1419.364062500  0.244405452
1419.368750000  0.245629036
1419.373437500  0.249710921
1419.378125000  0.250614296
1419.382812500  0.254958636
1419.387500000  0.256617966
1419.392187500  0.259730050
1419.396875000  0.263243644
1419.401562500  0.265309422
1419.406250000  0.269386663
1419.410937500  0.270715901
1419.415625000  0.274013377
1419.420312500  0.276958964
1419.425000000  0.279481385
1419.429687500  0.280947958
1419.434375000  0.284915161
1419.439062500  0.286277688
1419.443750000  0.289143222
1419.448437500  0.291282648
1419.453125000  0.294393172
1419.457812500  0.297543595
1419.462500000  0.298873923
1419.467187500  0.301308582
1419.471875000  0.303716817
1419.476562500  0.305448658
1419.481250000  0.307746168
1419.485937500  0.309931113
1419.490625000  0.312234279
1419.495312500  0.314486935
1419.500000000  0.316381518
1419.504687500  0.317752750
1419.509375000  0.319698364
1419.514062500  0.322733624
1419.518750000  0.323991051
1419.523437500  0.326152375
1419.528125000  0.328427912
1419.532812500  0.329944634
1419.537500000  0.330738460
1419.542187500  0.332086044
1419.546875000  0.333639554
1419.551562500  0.334796617
1419.556250000  0.335620563
1419.560937500  0.336067241
1419.565625000  0.338419334
1419.570312500  0.339383457
1419.575000000  0.342050288
1419.579687500  0.340470823
1419.584375000  0.342979205
1419.589062500  0.344525794
1419.593750000  0.346136330
1419.598437500  0.346099843
1419.603125000  0.346312512
1419.607812500  0.347174020
1419.612500000  0.349850213
1419.617187500  0.350002369
1419.621875000  0.349463689
1419.626562500  0.351004299
1419.631250000  0.352266334
1419.635937500  0.352126270
1419.640625000  0.353039123
1419.645312500  0.353433427
1419.650000000  0.353122484
1419.654687500  0.352677297
1419.659375000  0.354919926
1419.664062500  0.356380994
1419.668750000  0.356107762
1419.673437500  0.355797990
1419.678125000  0.354507913
1419.682812500  0.355204817
1419.687500000  0.354688487
1419.692187500  0.356722089
1419.696875000  0.355895804
1419.701562500  0.355793685
1419.706250000  0.355780318
1419.710937500  0.356333777
1419.715625000  0.355751730
1419.720312500  0.356234221
1419.725000000  0.356018507
1419.729687500  0.359127202
1419.734375000  0.357893129
1419.739062500  0.357794462
1419.743750000  0.357374366
1419.748437500  0.356026811
1419.753125000  0.355988416
1419.757812500  0.354411518
1419.762500000  0.353727334
1419.767187500  0.353001625
1419.771875000  0.354750977
1419.776562500  0.352558275
1419.781250000  0.353128511
1419.785937500  0.350666038
1419.790625000  0.352130239
1419.795312500  0.350942255
1419.800000000  0.351193141
1419.804687500  0.349835178
1419.809375000  0.351236892
1419.814062500  0.349743144
1419.818750000  0.348361465
1419.823437500  0.349130510
1419.828125000  0.348953444
1419.832812500  0.347824799
1419.837500000  0.347470229
1419.842187500  0.346330785
1419.846875000  0.346836534
1419.851562500  0.349155936
1419.856250000  0.346855320
1419.860937500  0.345185282
1419.865625000  0.347176351
1419.870312500  0.346933394
1419.875000000  0.357336871
1419.879687500  0.372876720
1419.884375000  0.575313657
1419.889062500  0.483990416
1419.893750000  0.365766747
1419.898437500  0.348247115
1419.903125000  0.343729219
1419.907812500  0.342976777
1419.912500000  0.342888153
1419.917187500  0.340882059
1419.921875000  0.344959930
1419.926562500  0.342136162
1419.931250000  0.341629958
1419.935937500  0.340801999
1419.940625000  0.338940638
1419.945312500  0.340147796
1419.950000000  0.340530330
1419.954687500  0.339595827
1419.959375000  0.339820262
1419.964062500  0.342662962
1419.968750000  0.340240188
1419.973437500  0.339154946
1419.978125000  0.340570234
1419.982812500  0.340436568
1419.987500000  0.340812200
1419.992187500  0.341701772
1419.996875000  0.341615940
1420.001562500  0.341162116
1420.006250000  0.339694621
1420.010937500  0.341726383
1420.015625000  0.340976404
1420.020312500  0.340569665
1420.025000000  0.341360199
1420.029687500  0.340370133
1420.034375000  0.342261310
1420.039062500  0.339766995
1420.043750000  0.343809732
1420.048437500  0.342957077
1420.053125000  0.342260527
1420.057812500  0.341740203
1420.062500000  0.341575596
1420.067187500  0.343720343
1420.071875000  0.343249579
1420.076562500  0.344690023
1420.081250000  0.342549197
1420.085937500  0.342554912
1420.090625000  0.342900731
1420.095312500  0.343360232
1420.100000000  0.343751909
1420.104687500  0.344448396
1420.109375000  0.342278655
1420.114062500  0.344589451
1420.118750000  0.343627926
1420.123437500  0.346629699
1420.128125000  0.345649630
1420.132812500  0.347354468
1420.137500000  0.347598090
1420.142187500  0.346183173
1420.146875000  0.346732066
1420.151562500  0.347681189
1420.156250000  0.346759967
1420.160937500  0.350171426
1420.165625000  0.349769595
1420.170312500  0.350316700
1420.175000000  0.349944571
1420.179687500  0.350664713
1420.184375000  0.349838240
1420.189062500  0.352096779
1420.193750000  0.351142380
1420.198437500  0.352785192
1420.203125000  0.351923475
1420.207812500  0.352932138
1420.212500000  0.354185840
1420.217187500  0.353597619
1420.221875000  0.353030532
1420.226562500  0.355055514
1420.231250000  0.356311500
1420.235937500  0.355457483
1420.240625000  0.356023765
1420.245312500  0.355974270
1420.250000000  0.356501248
1420.254687500  0.356453312
1420.259375000  0.357664145
1420.264062500  0.356537791
1420.268750000  0.358004201
1420.273437500  0.359378507
1420.278125000  0.359972516
1420.282812500  0.358178928
1420.287500000  0.359894740
1420.292187500  0.358945530
1420.296875000  0.360719477
1420.301562500  0.361132470
1420.306250000  0.360796064
1420.310937500  0.361293960
1420.315625000  0.361541333
1420.320312500  0.361339517
1420.325000000  0.361266212
1420.329687500  0.361716406
1420.334375000  0.361512302
1420.339062500  0.361456295
1420.343750000  0.362313354
1420.348437500  0.363134338
1420.353125000  0.362817028
1420.357812500  0.361809467
1420.362500000  0.362671458
1420.367187500  0.363341180
1420.371875000  0.363926874
1420.376562500  0.363509702
1420.381250000  0.364313264
1420.385937500  0.364949334
1420.390625000  0.363341816
1420.395312500  0.363245189
1420.400000000  0.360255420
1420.404687500  0.364586536
1420.409375000  0.363746113
1420.414062500  0.364381276
1420.418750000  0.363568389
1420.423437500  0.364631307
1420.428125000  0.363303491
1420.432812500  0.364127414
1420.437500000  0.362862286
1420.442187500  0.362819240
1420.446875000  0.363595495
1420.451562500  0.365066211
1420.456250000  0.362737934
1420.460937500  0.363125323
1420.465625000  0.363430259
1420.470312500  0.362583548
1420.475000000  0.364919561
1420.479687500  0.362163279
1420.484375000  0.362380722
1420.489062500  0.360737626
1420.493750000  0.361268836
1420.498437500  0.361217403
1420.503125000  0.362556912
1420.507812500  0.360510963
1420.512500000  0.361283800
1420.517187500  0.361363207
1420.521875000  0.361429981
1420.526562500  0.361560462
1420.531250000  0.360142501
1420.535937500  0.360418811
1420.540625000  0.360163335
1420.545312500  0.360359716
1420.550000000  0.360622396
1420.554687500  0.360071892
1420.559375000  0.360002433
1420.564062500  0.359176342
1420.568750000  0.358333409
1420.573437500  0.359082291
1420.578125000  0.356577047
1420.582812500  0.355813728
1420.587500000  0.356702280
1420.592187500  0.355889765
1420.596875000  0.355200648
1420.601562500  0.355403704
1420.606250000  0.355473395
1420.610937500  0.353234517
1420.615625000  0.352177452
1420.620312500  0.351829557
1420.625000000  0.351869773
1420.629687500  0.352491013
1420.634375000  0.349546025
1420.639062500  0.350490882
1420.643750000  0.348870066
1420.648437500  0.349021684
1420.653125000  0.344226510
1420.657812500  0.346132257
1420.662500000  0.346029155
1420.667187500  0.345842998
1420.671875000  0.345581471
1420.676562500  0.344809531
1420.681250000  0.344546645
1420.685937500  0.344697371
1420.690625000  0.344118946
1420.695312500  0.343138377
1420.700000000  0.342761708
1420.704687500  0.342008878
1420.709375000  0.342363020
1420.714062500  0.341126366
1420.718750000  0.339606152
1420.723437500  0.340369388
1420.728125000  0.339153968
1420.732812500  0.338976420
1420.737500000  0.338734996
1420.742187500  0.339002374
1420.746875000  0.338490945
1420.751562500  0.338522924
1420.756250000  0.337259574
1420.760937500  0.335791883
1420.765625000  0.337578821
1420.770312500  0.338356788
1420.775000000  0.338119679
1420.779687500  0.336232448
1420.784375000  0.335756986
1420.789062500  0.336756551
1420.793750000  0.337030562
1420.798437500  0.335700215
1420.803125000  0.336478718
1420.807812500  0.336436256
1420.812500000  0.335471728
1420.817187500  0.335924316
1420.821875000  0.336218308
1420.826562500  0.336210285
1420.831250000  0.337246685
1420.835937500  0.337263696
1420.840625000  0.334388475
1420.845312500  0.333881887
1420.850000000  0.336523136
1420.854687500  0.335025537
1420.859375000  0.336731593
1420.864062500  0.335534612
1420.868750000  0.337866637
1420.873437500  0.337909247
1420.878125000  0.337491071
1420.882812500  0.336169348
1420.887500000  0.337163490
1420.892187500  0.338002390
1420.896875000  0.335980694
1420.901562500  0.338132474
1420.906250000  0.337772897
1420.910937500  0.339943341
1420.915625000  0.339456107
1420.920312500  0.339873563
1420.925000000  0.338634515
1420.929687500  0.341052674
1420.934375000  0.340609748
1420.939062500  0.341331086
1420.943750000  0.341368905
1420.948437500  0.341506177
1420.953125000  0.343288603
1420.957812500  0.343016705
1420.962500000  0.343513061
1420.967187500  0.343810299
1420.971875000  0.343711341
1420.976562500  0.343443980
1420.981250000  0.343386402
1420.985937500  0.344703280
1420.990625000  0.346402026
1420.995312500  0.342955470
1421.000000000  0.344925315
1421.004687500  0.344771642
1421.009375000  0.344894033
1421.014062500  0.344427363
1421.018750000  0.347734401
1421.023437500  0.346945066
1421.028125000  0.348018789
1421.032812500  0.347820401
1421.037500000  0.345628958
1421.042187500  0.346957040
1421.046875000  0.348671400
1421.051562500  0.348208753
1421.056250000  0.347801512
1421.060937500  0.348132705
1421.065625000  0.348024784
1421.070312500  0.349258456
1421.075000000  0.348833941
1421.079687500  0.347471853
1421.084375000  0.348032548
1421.089062500  0.349539311
1421.093750000  0.349067154
1421.098437500  0.348330682
1421.103125000  0.349262840
1421.107812500  0.347802196
1421.112500000  0.349463828
1421.117187500  0.350073010
1421.121875000  0.348899894
1421.126562500  0.348107675
1421.131250000  0.355362934
1421.135937500  0.352727444
1421.140625000  0.354694866
1421.145312500  0.349251290
1421.150000000  0.345430381
1421.154687500  0.346661584
1421.159375000  0.346777725
1421.164062500  0.346912404
1421.168750000  0.345708060
1421.173437500  0.345248094
1421.178125000  0.343264176
1421.182812500  0.342847082
1421.187500000  0.341502499
1421.192187500  0.341758453
1421.196875000  0.341353781
1421.201562500  0.340130567
1421.206250000  0.339221712
1421.210937500  0.338103329
1421.215625000  0.337455855
1421.220312500  0.335711611
1421.225000000  0.334662068
1421.229687500  0.334289165
1421.234375000  0.332128318
1421.239062500  0.330919854
1421.243750000  0.330024662
1421.248437500  0.328353408
1421.253125000  0.327700980
1421.257812500  0.325132200
1421.262500000  0.325573099
1421.267187500  0.323898118
1421.271875000  0.322154386
1421.276562500  0.321338315
1421.281250000  0.318497281
1421.285937500  0.316427873
1421.290625000  0.314558751
1421.295312500  0.312131617
1421.300000000  0.310890070
1421.304687500  0.308912314
1421.309375000  0.306417829
1421.314062500  0.304424649
1421.318750000  0.303072361
1421.323437500  0.300555971
1421.328125000  0.299132918
1421.332812500  0.295405964
1421.337500000  0.293636798
1421.342187500  0.292141356
1421.346875000  0.288957844
1421.351562500  0.286099869
1421.356250000  0.284296789
1421.360937500  0.282087497
1421.365625000  0.277990023
1421.370312500  0.276183727
1421.375000000  0.274018080
1421.379687500  0.272048867
1421.384375000  0.268871598
1421.389062500  0.266554458
1421.393750000  0.263962137
1421.398437500  0.261282861
1421.403125000  0.259726260
1421.407812500  0.255831183
1421.412500000  0.252860123
1421.417187500  0.251367500
1421.421875000  0.247821050
1421.426562500  0.244631441
1421.431250000  0.241863272
1421.435937500  0.239005693
1421.440625000  0.237084648
1421.445312500  0.234262800
1421.450000000  0.229936565
1421.454687500  0.228419054
1421.459375000  0.225007335
1421.464062500  0.222876002
1421.468750000  0.220586871
1421.473437500  0.217348021
1421.478125000  0.214566310
1421.482812500  0.211322607
1421.487500000  0.209817726
1421.492187500  0.206686815
1421.496875000  0.204490948
1421.501562500  0.201044331
1421.506250000  0.200698622
1421.510937500  0.198206942
1421.515625000  0.195102753
1421.520312500  0.193493494
1421.525000000  0.192190559
1421.529687500  0.190006407
1421.534375000  0.187876196
1421.539062500  0.186143334
1421.543750000  0.184724543
1421.548437500  0.182837101
1421.553125000  0.181786101
1421.557812500  0.180137819
1421.562500000  0.179125548
1421.567187500  0.179350891
1421.571875000  0.178117157
1421.576562500  0.177211482
1421.581250000  0.175973292
1421.585937500  0.176041623
1421.590625000  0.176334340
1421.595312500  0.175518837

