4/18/2025 1:04:53 AM  Counts:50000
1419.200000000  0.175006823
1419.204687500  0.176053057
1419.209375000  0.175574869
1419.214062500  0.176767194
1419.218750000  0.177375130
1419.223437500  0.177644024
1419.228125000  0.178553407
1419.232812500  0.179972387
1419.237500000  0.180654464
1419.242187500  0.180885562
1419.246875000  0.182703001
1419.251562500  0.184582272
1419.256250000  0.185909620
1419.260937500  0.187852283
1419.265625000  0.189994475
1419.270312500  0.191626344
1419.275000000  0.193445645
1419.279687500  0.195509699
1419.284375000  0.198435848
1419.289062500  0.200840172
1419.293750000  0.202962564
1419.298437500  0.204841132
1419.303125000  0.207053127
1419.307812500  0.209920532
1419.312500000  0.212908771
1419.317187500  0.215412533
1419.321875000  0.217921371
1419.326562500  0.220871738
1419.331250000  0.223622051
1419.335937500  0.225914867
1419.340625000  0.228092669
1419.345312500  0.231600173
1419.350000000  0.234526409
1419.354687500  0.237404925
1419.359375000  0.240112763
1419.364062500  0.243082042
1419.368750000  0.245720131
1419.373437500  0.249254547
1419.378125000  0.252484335
1419.382812500  0.255186293
1419.387500000  0.257206064
1419.392187500  0.259887808
1419.396875000  0.261954300
1419.401562500  0.265386896
1419.406250000  0.267790777
1419.410937500  0.270733747
1419.415625000  0.273374603
1419.420312500  0.277840705
1419.425000000  0.279687587
1419.429687500  0.281393260
1419.434375000  0.283783671
1419.439062500  0.286872528
1419.443750000  0.287645102
1419.448437500  0.290778090
1419.453125000  0.295442011
1419.457812500  0.294905007
1419.462500000  0.297513110
1419.467187500  0.301262657
1419.471875000  0.303243457
1419.476562500  0.306076668
1419.481250000  0.306399123
1419.485937500  0.309480867
1419.490625000  0.312106971
1419.495312500  0.314557034
1419.500000000  0.315410345
1419.504687500  0.318004878
1419.509375000  0.319378238
1419.514062500  0.322089283
1419.518750000  0.323369194
1419.523437500  0.324752720
1419.528125000  0.328742259
1419.532812500  0.330365371
1419.537500000  0.331098273
1419.542187500  0.330295832
1419.546875000  0.333577265
1419.551562500  0.334159821
1419.556250000  0.335720237
1419.560937500  0.336839873
1419.565625000  0.338900891
1419.570312500  0.339925321
1419.575000000  0.341127995
1419.579687500  0.342336782
1419.584375000  0.342999107
1419.589062500  0.344144062
1419.593750000  0.344888921
1419.598437500  0.347090251
1419.603125000  0.345990265
1419.607812500  0.348085713
1419.612500000  0.350006668
1419.617187500  0.348219559
1419.621875000  0.349884646
1419.626562500  0.348876957
1419.631250000  0.349726846
1419.635937500  0.350159282
1419.640625000  0.351332126
1419.645312500  0.354480825
1419.650000000  0.354306809
1419.654687500  0.352941996
1419.659375000  0.355328585
1419.664062500  0.353799957
1419.668750000  0.353905067
1419.673437500  0.355141322
1419.678125000  0.354831357
1419.682812500  0.354813866
1419.687500000  0.357293930
1419.692187500  0.355917782
1419.696875000  0.355294223
1419.701562500  0.355366214
1419.706250000  0.355577737
1419.710937500  0.355808989
1419.715625000  0.356080612
1419.720312500  0.355491294
1419.725000000  0.357233416
1419.729687500  0.360562168
1419.734375000  0.358026985
1419.739062500  0.356994688
1419.743750000  0.356556955
1419.748437500  0.356656406
1419.753125000  0.353068386
1419.757812500  0.353803125
1419.762500000  0.354904762
1419.767187500  0.352939816
1419.771875000  0.354232493
1419.776562500  0.351970215
1419.781250000  0.352728119
1419.785937500  0.352551522
1419.790625000  0.352368668
1419.795312500  0.352464478
1419.800000000  0.350820227
1419.804687500  0.350907598
1419.809375000  0.350649603
1419.814062500  0.348745947
1419.818750000  0.348106725
1419.823437500  0.347300574
1419.828125000  0.350004630
1419.832812500  0.349266741
