4/18/2025 1:05:03 AM  Counts:50000
1419.200000000  0.175213389
1419.204687500  0.176026512
1419.209375000  0.175751671
1419.214062500  0.176704423
1419.218750000  0.176541055
1419.223437500  0.177622042
1419.228125000  0.178115271
1419.232812500  0.179755361
1419.237500000  0.180085890
1419.242187500  0.181151678
1419.246875000  0.182547226
1419.251562500  0.184990870
1419.256250000  0.186149039
1419.260937500  0.188567011
1419.265625000  0.190393856
1419.270312500  0.191412499
1419.275000000  0.194763881
1419.279687500  0.197096616
1419.284375000  0.197425841
1419.289062500  0.200761214
1419.293750000  0.203288194
1419.298437500  0.205343182
1419.303125000  0.208460975
1419.307812500  0.210072963
1419.312500000  0.212481405
1419.317187500  0.215322675
1419.321875000  0.218343177
1419.326562500  0.220000299
1419.331250000  0.222828218
1419.335937500  0.226690097
1419.340625000  0.228799521
1419.345312500  0.231202435
1419.350000000  0.233974351
1419.354687500  0.236883429
1419.359375000  0.239570497
1419.364062500  0.243792741
1419.368750000  0.245706667
1419.373437500  0.248147518
1419.378125000  0.251347213
1419.382812500  0.254846337
1419.387500000  0.256773528
1419.392187500  0.258971538
1419.396875000  0.263106796
1419.401562500  0.265759901
1419.406250000  0.268710824
1419.410937500  0.270744185
1419.415625000  0.274399832
1419.420312500  0.276640184
1419.425000000  0.278634711
1419.429687500  0.282740544
1419.434375000  0.283426360
1419.439062500  0.287187913
1419.443750000  0.287730230
1419.448437500  0.291488384
1419.453125000  0.294967654
1419.457812500  0.297105496
1419.462500000  0.299625251
1419.467187500  0.299430184
1419.471875000  0.302087905
1419.476562500  0.306512274
1419.481250000  0.307936952
1419.485937500  0.309542903
1419.490625000  0.311363810
1419.495312500  0.313582658
1419.500000000  0.317287983
1419.504687500  0.318284346
1419.509375000  0.319859527
1419.514062500  0.320887859
1419.518750000  0.322605236
1419.523437500  0.324690242
1419.528125000  0.327577182
1419.532812500  0.329595076
1419.537500000  0.329609732
1419.542187500  0.331498891
1419.546875000  0.332093783
1419.551562500  0.334338938
1419.556250000  0.335116986
1419.560937500  0.336170888
1419.565625000  0.337714755
1419.570312500  0.338627481
1419.575000000  0.340816542
1419.579687500  0.341204199
1419.584375000  0.343319696
1419.589062500  0.342014647
1419.593750000  0.345377834
1419.598437500  0.348377712
1419.603125000  0.348263882
1419.607812500  0.346097891
1419.612500000  0.349446400
1419.617187500  0.348239067
1419.621875000  0.349340958
1419.626562500  0.350320983
1419.631250000  0.349069935
1419.635937500  0.349467729
1419.640625000  0.353402235
1419.645312500  0.352780555
1419.650000000  0.353778902
1419.654687500  0.355621548
1419.659375000  0.354467392
1419.664062500  0.355945027
1419.668750000  0.355001392
1419.673437500  0.355436361
1419.678125000  0.356662839
1419.682812500  0.356211978
1419.687500000  0.355884163
1419.692187500  0.356296269
1419.696875000  0.355718493
1419.701562500  0.356664768
1419.706250000  0.355620931
1419.710937500  0.355626854
1419.715625000  0.356016543
1419.720312500  0.356711718
1419.725000000  0.355649173
1419.729687500  0.360349760
1419.734375000  0.358938401
1419.739062500  0.357756444
1419.743750000  0.357186998
1419.748437500  0.356602058
1419.753125000  0.355037166
1419.757812500  0.354195579
1419.762500000  0.355091469
1419.767187500  0.354516186
1419.771875000  0.353457345
1419.776562500  0.352817365
1419.781250000  0.351997496
1419.785937500  0.352632289
1419.790625000  0.352603833
1419.795312500  0.350801939
1419.800000000  0.352320044
1419.804687500  0.350560276
1419.809375000  0.351071209
1419.814062500  0.350592196
1419.818750000  0.347337677
1419.823437500  0.347078729
1419.828125000  0.349448175
1419.832812500  0.348969063
1419.837500000  0.347927422
1419.842187500  0.348503359
1419.846875000  0.347309664
1419.851562500  0.345983811
1419.856250000  0.345539352
1419.860937500  0.346153898
1419.865625000  0.348147630
1419.870312500  0.348403902
1419.875000000  0.361113673
1419.879687500  0.383186872
1419.884375000  0.613201477
1419.889062500  0.507314962
1419.893750000  0.371529977
1419.898437500  0.352174986
1419.903125000  0.345230451
1419.907812500  0.344913467
1419.912500000  0.344617963
1419.917187500  0.342154639
1419.921875000  0.346922445
1419.926562500  0.342108635
1419.931250000  0.341774099
1419.935937500  0.339810579
1419.940625000  0.339339530
1419.945312500  0.340617001
1419.950000000  0.339997931
1419.954687500  0.338935909
1419.959375000  0.339070602
1419.964062500  0.341249762
1419.968750000  0.340341548
1419.973437500  0.338894897
1419.978125000  0.340187861
1419.982812500  0.340502013
1419.987500000  0.338384267
1419.992187500  0.340977304
1419.996875000  0.340327010
1420.001562500  0.341015496
1420.006250000  0.339882143
1420.010937500  0.340893352
1420.015625000  0.340221161
1420.020312500  0.341559528
1420.025000000  0.341336664
1420.029687500  0.343284112
1420.034375000  0.341540027
1420.039062500  0.342926889
1420.043750000  0.342416815
1420.048437500  0.342065377
1420.053125000  0.343236827
1420.057812500  0.342167557
1420.062500000  0.343720263
1420.067187500  0.343879376
1420.071875000  0.342019225
1420.076562500  0.344415823
1420.081250000  0.342601048
1420.085937500  0.343070912
1420.090625000  0.345055248
1420.095312500  0.343770057
1420.100000000  0.345567468
1420.104687500  0.343267097
1420.109375000  0.344232113
1420.114062500  0.345486548
1420.118750000  0.347042190
1420.123437500  0.346129393
1420.128125000  0.346224022
1420.132812500  0.347278618
1420.137500000  0.346219306
1420.142187500  0.348653429
1420.146875000  0.345908651
1420.151562500  0.347234989
1420.156250000  0.346695470
1420.160937500  0.347894322
1420.165625000  0.347782984
1420.170312500  0.349387221
1420.175000000  0.350388448
1420.179687500  0.351325657
1420.184375000  0.351398618
1420.189062500  0.349634294
1420.193750000  0.352230033
1420.198437500  0.350707337
1420.203125000  0.352986530
1420.207812500  0.351553051
1420.212500000  0.353019849
1420.217187500  0.353553879
1420.221875000  0.354427613
1420.226562500  0.354333787
1420.231250000  0.353949128
1420.235937500  0.353974243
1420.240625000  0.356249621
1420.245312500  0.355619564
1420.250000000  0.358202844
1420.254687500  0.356076558
1420.259375000  0.356232961
1420.264062500  0.357270701
1420.268750000  0.356488362
1420.273437500  0.356665547
1420.278125000  0.359008223
1420.282812500  0.359640855
1420.287500000  0.358623445
1420.292187500  0.358783994
1420.296875000  0.360781043
1420.301562500  0.361421146
1420.306250000  0.360731524
1420.310937500  0.360706538
1420.315625000  0.361157780
1420.320312500  0.361373391
1420.325000000  0.361056936
1420.329687500  0.360977854
1420.334375000  0.361851996
1420.339062500  0.360593340
1420.343750000  0.362244582
1420.348437500  0.363199618
1420.353125000  0.363743434
1420.357812500  0.364545142
1420.362500000  0.364355478
1420.367187500  0.361993110
1420.371875000  0.365028220
1420.376562500  0.361985495
1420.381250000  0.363697428
1420.385937500  0.365010690
1420.390625000  0.362646085
1420.395312500  0.364456030
1420.400000000  0.360573244
1420.404687500  0.364532703
1420.409375000  0.363310861
1420.414062500  0.364395297
1420.418750000  0.364853084
1420.423437500  0.362285671
1420.428125000  0.364772704
1420.432812500  0.362984050
1420.437500000  0.363555773
1420.442187500  0.363465976
1420.446875000  0.361954151
1420.451562500  0.364117617
1420.456250000  0.363510146
1420.460937500  0.361203839
1420.465625000  0.364591735
1420.470312500  0.363087767
1420.475000000  0.362958192
1420.479687500  0.362236618
1420.484375000  0.363764046
1420.489062500  0.362185094
1420.493750000  0.362153575
1420.498437500  0.362457105
1420.503125000  0.363470254
1420.507812500  0.360311533
1420.512500000  0.361954882
1420.517187500  0.362277037
1420.521875000  0.360435679
1420.526562500  0.360674240
1420.531250000  0.361707364
1420.535937500  0.360071691
1420.540625000  0.360294007
1420.545312500  0.359772390
1420.550000000  0.360391197
1420.554687500  0.358868708
1420.559375000  0.359082659
1420.564062500  0.359203260
1420.568750000  0.357790417
1420.573437500  0.357301476
1420.578125000  0.356997987
1420.582812500  0.356615168
1420.587500000  0.355339246
1420.592187500  0.354843033
1420.596875000  0.355853661
1420.601562500  0.354551416
1420.606250000  0.354509603
1420.610937500  0.352533193
1420.615625000  0.352189180
1420.620312500  0.352273564
1420.625000000  0.351715030
1420.629687500  0.352408188
1420.634375000  0.350459872
1420.639062500  0.349666045
1420.643750000  0.349367053
1420.648437500  0.347607135
1420.653125000  0.346672639
1420.657812500  0.345729030
1420.662500000  0.346484153
1420.667187500  0.343830568
1420.671875000  0.344537332
1420.676562500  0.343253408
1420.681250000  0.344765375
1420.685937500  0.342756763
1420.690625000  0.341976177
1420.695312500  0.341473039
1420.700000000  0.342083054
1420.704687500  0.341158124
1420.709375000  0.341943027
1420.714062500  0.341649656
1420.718750000  0.338561654
1420.723437500  0.339195223
1420.728125000  0.339786605
1420.732812500  0.337672908
1420.737500000  0.339310842
1420.742187500  0.339316908
1420.746875000  0.339121038
1420.751562500  0.338677774
1420.756250000  0.338061168
1420.760937500  0.337565390
1420.765625000  0.336927788
1420.770312500  0.338303695
1420.775000000  0.338199027
1420.779687500  0.336234215
1420.784375000  0.335928383
1420.789062500  0.335537211
1420.793750000  0.334238217
1420.798437500  0.335346114
1420.803125000  0.335982948
1420.807812500  0.336226937
1420.812500000  0.334750260
1420.817187500  0.335440285
1420.821875000  0.334811492
1420.826562500  0.335559192
1420.831250000  0.335485888
1420.835937500  0.338311421
1420.840625000  0.335059712
1420.845312500  0.336677124
1420.850000000  0.335157333
1420.854687500  0.336034556
1420.859375000  0.336575774
1420.864062500  0.337423476
1420.868750000  0.335575825
1420.873437500  0.335406552
1420.878125000  0.336828109
1420.882812500  0.338954724
1420.887500000  0.336662801
1420.892187500  0.337281222
1420.896875000  0.336851778
1420.901562500  0.336402541
1420.906250000  0.338004362
1420.910937500  0.338229456
1420.915625000  0.336998671
1420.920312500  0.339472566
1420.925000000  0.338835721
1420.929687500  0.339162307
1420.934375000  0.339020249
1420.939062500  0.341202241
1420.943750000  0.339487543
1420.948437500  0.340417967
1420.953125000  0.339899112
1420.957812500  0.338801651
1420.962500000  0.341238930
1420.967187500  0.340783934
1420.971875000  0.341598034
1420.976562500  0.344402958
1420.981250000  0.342682161
1420.985937500  0.344598796
1420.990625000  0.342760904
1420.995312500  0.344508094
1421.000000000  0.345180020
1421.004687500  0.343443543
1421.009375000  0.346268715
1421.014062500  0.345512353
1421.018750000  0.346930373
1421.023437500  0.346490927
1421.028125000  0.347243921
1421.032812500  0.346329687
1421.037500000  0.345171654
1421.042187500  0.346838194
1421.046875000  0.347254801
1421.051562500  0.347423596
1421.056250000  0.347423741
1421.060937500  0.348722322
1421.065625000  0.347285684
1421.070312500  0.349286106
1421.075000000  0.348811259
1421.079687500  0.348535830
1421.084375000  0.346322781
1421.089062500  0.348488555
1421.093750000  0.348506663
1421.098437500  0.348318530
1421.103125000  0.349190748
1421.107812500  0.347781544
1421.112500000  0.348960790
1421.117187500  0.348155987
1421.121875000  0.347486010
1421.126562500  0.349308853
1421.131250000  0.355682394
1421.135937500  0.352506351
1421.140625000  0.353099381
1421.145312500  0.346515717
1421.150000000  0.346720060
1421.154687500  0.346300370
1421.159375000  0.345543660
1421.164062500  0.345713159
1421.168750000  0.344379261
1421.173437500  0.343982351
1421.178125000  0.343412911
1421.182812500  0.340812510
1421.187500000  0.340981376
1421.192187500  0.341930745
1421.196875000  0.340291274
1421.201562500  0.338895376
1421.206250000  0.338109546
1421.210937500  0.337387342
1421.215625000  0.337367799
1421.220312500  0.335172167
1421.225000000  0.333192819
1421.229687500  0.332154988
1421.234375000  0.331195189
1421.239062500  0.330942293
1421.243750000  0.328972879
1421.248437500  0.328535507
1421.253125000  0.326822958
1421.257812500  0.324317015
1421.262500000  0.324204043
1421.267187500  0.322707140
1421.271875000  0.321192781
1421.276562500  0.318574586
1421.281250000  0.315301629
1421.285937500  0.315326742
1421.290625000  0.313642023
1421.295312500  0.311831278
1421.300000000  0.309839307
1421.304687500  0.307402986
1421.309375000  0.307920636
1421.314062500  0.305385753
1421.318750000  0.301416944
1421.323437500  0.298610774
1421.328125000  0.297665312
1421.332812500  0.296657044
1421.337500000  0.292518109
1421.342187500  0.290997927
1421.346875000  0.288077511
1421.351562500  0.285679982
1421.356250000  0.283847349
1421.360937500  0.282181012
1421.365625000  0.277424695
1421.370312500  0.275543002
1421.375000000  0.274160283
1421.379687500  0.270961779
1421.384375000  0.267817943
1421.389062500  0.265271452
1421.393750000  0.263671192
1421.398437500  0.261249249
1421.403125000  0.257078689
1421.407812500  0.255279971
1421.412500000  0.252260839
1421.417187500  0.249139850
1421.421875000  0.248014899
1421.426562500  0.243476298
1421.431250000  0.240529600
1421.435937500  0.238332088
1421.440625000  0.234750701
1421.445312500  0.234164758
1421.450000000  0.231160398
1421.454687500  0.228194555
1421.459375000  0.224914255
1421.464062500  0.222464881
1421.468750000  0.219025618
1421.473437500  0.216883805
1421.478125000  0.213914758
1421.482812500  0.211940299
1421.487500000  0.209201203
1421.492187500  0.206615915
1421.496875000  0.205321565
1421.501562500  0.201873310
1421.506250000  0.199441763
1421.510937500  0.197396585
1421.515625000  0.195325824
1421.520312500  0.193376570
1421.525000000  0.190687150
1421.529687500  0.189659463
1421.534375000  0.188110196
1421.539062500  0.185590813
1421.543750000  0.184863215
1421.548437500  0.183091799
1421.553125000  0.182060509
1421.557812500  0.180229356
1421.562500000  0.179478343
1421.567187500  0.177784723
1421.571875000  0.176630148
1421.576562500  0.176128370
1421.581250000  0.175945974
1421.585937500  0.175772832
1421.590625000  0.175725690
1421.595312500  0.175471896

