4/18/2025 1:03:27 AM  Counts:50000
1419.200000000  0.175149352
1419.204687500  0.175924691
1419.209375000  0.176027835
1419.214062500  0.176432233
1419.218750000  0.177111389
1419.223437500  0.178215514
1419.228125000  0.178677590
1419.232812500  0.179935917
1419.237500000  0.181452497
1419.242187500  0.182422755
1419.246875000  0.183690841
1419.251562500  0.184337865
1419.256250000  0.187369407
1419.260937500  0.188544941
1419.265625000  0.190747048
1419.270312500  0.192373801
1419.275000000  0.193455430
1419.279687500  0.196820156
1419.284375000  0.198577412
1419.289062500  0.199712473
1419.293750000  0.203211681
1419.298437500  0.205157504
1419.303125000  0.207736665
1419.307812500  0.210608865
1419.312500000  0.212676484
1419.317187500  0.215740407
1419.321875000  0.218968622
1419.326562500  0.221267834
1419.331250000  0.223613042
1419.335937500  0.226829897
1419.340625000  0.230139516
1419.345312500  0.232519624
1419.350000000  0.233320967
1419.354687500  0.237774968
1419.359375000  0.239789280
1419.364062500  0.243921935
1419.368750000  0.246235278
1419.373437500  0.248863424
1419.378125000  0.252230286
1419.382812500  0.255414541
1419.387500000  0.257062310
1419.392187500  0.260474078
1419.396875000  0.263971723
1419.401562500  0.267593156
1419.406250000  0.268600545
1419.410937500  0.271480353
1419.415625000  0.273823563
1419.420312500  0.276727834
1419.425000000  0.278497971
1419.429687500  0.281658222
1419.434375000  0.285205881
1419.439062500  0.286178062
1419.443750000  0.288470237
1419.448437500  0.291985583
1419.453125000  0.294330789
1419.457812500  0.296680044
1419.462500000  0.298730540
1419.467187500  0.301256351
1419.471875000  0.303679235
1419.476562500  0.305363803
1419.481250000  0.308020059
1419.485937500  0.310293994
1419.490625000  0.312871626
1419.495312500  0.313600395
1419.500000000  0.316747449
1419.504687500  0.317448303
1419.509375000  0.320205719
1419.514062500  0.322314420
1419.518750000  0.324212485
1419.523437500  0.327763381
1419.528125000  0.328145864
1419.532812500  0.329618988
1419.537500000  0.331045309
1419.542187500  0.333450680
1419.546875000  0.332773543
1419.551562500  0.334613167
1419.556250000  0.337667852
1419.560937500  0.337464785
1419.565625000  0.338886892
1419.570312500  0.339240766
1419.575000000  0.341509349
1419.579687500  0.342021737
1419.584375000  0.342823221
1419.589062500  0.345156122
1419.593750000  0.344320903
1419.598437500  0.346634840
1419.603125000  0.347255353
1419.607812500  0.347116561
1419.612500000  0.348884342
1419.617187500  0.350770404
1419.621875000  0.349995980
1419.626562500  0.351026452
1419.631250000  0.351489085
1419.635937500  0.353133544
1419.640625000  0.351998035
1419.645312500  0.351902999
1419.650000000  0.354106224
1419.654687500  0.355205328
1419.659375000  0.353300597
1419.664062500  0.355684066
1419.668750000  0.355051220
1419.673437500  0.355312722
1419.678125000  0.356608021
1419.682812500  0.355724426
1419.687500000  0.355523014
1419.692187500  0.356460994
1419.696875000  0.355420484
1419.701562500  0.356906166
1419.706250000  0.356975152
1419.710937500  0.357510283
1419.715625000  0.355736792
1419.720312500  0.357654594
1419.725000000  0.356716490
1419.729687500  0.358224167
1419.734375000  0.356684954
1419.739062500  0.358408279
1419.743750000  0.357443471
1419.748437500  0.356668774
1419.753125000  0.358060417
1419.757812500  0.355094730
1419.762500000  0.354026669
1419.767187500  0.352620470
1419.771875000  0.353428293
1419.776562500  0.352378152
1419.781250000  0.352032590
1419.785937500  0.352813442
1419.790625000  0.351274520
1419.795312500  0.350842069
1419.800000000  0.349656604
1419.804687500  0.350215993
1419.809375000  0.350866719
1419.814062500  0.349840969
1419.818750000  0.349852123
1419.823437500  0.348807570
1419.828125000  0.348753023
1419.832812500  0.347639885
1419.837500000  0.347566508
1419.842187500  0.346188040
1419.846875000  0.348120801
1419.851562500  0.348180425
1419.856250000  0.344947271
1419.860937500  0.345733906
1419.865625000  0.347885894
1419.870312500  0.346655424
1419.875000000  0.356442314
1419.879687500  0.374715617
1419.884375000  0.569737240
1419.889062500  0.484128629
1419.893750000  0.365846533
1419.898437500  0.350251751
1419.903125000  0.344849523
1419.907812500  0.341654484
1419.912500000  0.343456471
1419.917187500  0.340301179
1419.921875000  0.345152077
1419.926562500  0.341108402
1419.931250000  0.341462572
1419.935937500  0.339887000
1419.940625000  0.340181576
1419.945312500  0.341061240
1419.950000000  0.339794060
1419.954687500  0.340325506
1419.959375000  0.338066121
1419.964062500  0.342531166
1419.968750000  0.338834365
1419.973437500  0.339647662
1419.978125000  0.340221952
1419.982812500  0.339894464
1419.987500000  0.339405387
1419.992187500  0.339503901
1419.996875000  0.339906476
1420.001562500  0.341071926
1420.006250000  0.337816256
1420.010937500  0.340691724
1420.015625000  0.340679101
1420.020312500  0.342334060
1420.025000000  0.341222761
1420.029687500  0.340703719
1420.034375000  0.343128780
1420.039062500  0.341316872
1420.043750000  0.343238378
1420.048437500  0.341891312
1420.053125000  0.342381106
1420.057812500  0.342774804
1420.062500000  0.341877567
1420.067187500  0.341394733
1420.071875000  0.341421924
1420.076562500  0.342885414
1420.081250000  0.342467569
1420.085937500  0.344900622
1420.090625000  0.344956664
1420.095312500  0.344461493
1420.100000000  0.344669791
1420.104687500  0.344559090
1420.109375000  0.344470756
