4/18/2025 1:03:38 AM  Counts:50000
1419.200000000  0.176035370
1419.204687500  0.176111661
1419.209375000  0.176088630
1419.214062500  0.176457974
1419.218750000  0.177478414
1419.223437500  0.179083818
1419.228125000  0.178695339
1419.232812500  0.179343512
1419.237500000  0.181251373
1419.242187500  0.182006387
1419.246875000  0.183719859
1419.251562500  0.185120888
1419.256250000  0.186782701
1419.260937500  0.188595142
1419.265625000  0.190384735
1419.270312500  0.191918144
1419.275000000  0.194355093
1419.279687500  0.195143176
1419.284375000  0.198403145
1419.289062500  0.201344723
1419.293750000  0.203135075
1419.298437500  0.205809274
1419.303125000  0.207982503
1419.307812500  0.210698566
1419.312500000  0.213392406
1419.317187500  0.216631805
1419.321875000  0.218872727
1419.326562500  0.221669748
1419.331250000  0.224333407
1419.335937500  0.225729026
1419.340625000  0.228515975
1419.345312500  0.231477016
1419.350000000  0.234779707
1419.354687500  0.237855713
1419.359375000  0.241027505
1419.364062500  0.243274255
1419.368750000  0.246185550
1419.373437500  0.249104664
1419.378125000  0.251526848
1419.382812500  0.254876562
1419.387500000  0.257506933
1419.392187500  0.260565486
1419.396875000  0.263025176
1419.401562500  0.266623839
1419.406250000  0.268652527
1419.410937500  0.270373242
1419.415625000  0.275053679
1419.420312500  0.276078647
1419.425000000  0.278958918
1419.429687500  0.283006618
1419.434375000  0.284118721
1419.439062500  0.286108959
1419.443750000  0.290543802
1419.448437500  0.291107989
1419.453125000  0.294502718
1419.457812500  0.296628513
1419.462500000  0.299111171
1419.467187500  0.301238125
1419.471875000  0.304132179
1419.476562500  0.305453720
1419.481250000  0.307027356
1419.485937500  0.309098879
1419.490625000  0.312290443
1419.495312500  0.313144811
1419.500000000  0.315318351
1419.504687500  0.318840525
1419.509375000  0.320179479
1419.514062500  0.322688175
1419.518750000  0.324522727
1419.523437500  0.326210864
1419.528125000  0.327761620
1419.532812500  0.328447169
1419.537500000  0.331811104
1419.542187500  0.331134137
1419.546875000  0.332881442
1419.551562500  0.334092191
1419.556250000  0.336397091
1419.560937500  0.337132252
1419.565625000  0.340559213
1419.570312500  0.339276533
1419.575000000  0.342149650
1419.579687500  0.342510558
1419.584375000  0.341492214
1419.589062500  0.346150931
1419.593750000  0.346426829
1419.598437500  0.345505952
1419.603125000  0.347259648
1419.607812500  0.348558305
1419.612500000  0.347665274
1419.617187500  0.347983574
1419.621875000  0.351285486
1419.626562500  0.350893887
1419.631250000  0.350500395
1419.635937500  0.349855671
1419.640625000  0.351860649
1419.645312500  0.353876636
1419.650000000  0.354359116
1419.654687500  0.354429266
1419.659375000  0.351484937
1419.664062500  0.356241523
1419.668750000  0.355694774
1419.673437500  0.355609079
1419.678125000  0.354063636
1419.682812500  0.356075542
1419.687500000  0.355351088
1419.692187500  0.357958244
1419.696875000  0.357560661
1419.701562500  0.355958564
1419.706250000  0.356413798
1419.710937500  0.357336042
1419.715625000  0.356369298
1419.720312500  0.356940754
1419.725000000  0.357604615
1419.729687500  0.360387231
1419.734375000  0.358153330
1419.739062500  0.357655619
1419.743750000  0.356551707
1419.748437500  0.354974382
1419.753125000  0.356324824
1419.757812500  0.355834380
1419.762500000  0.354351712
1419.767187500  0.353143867
1419.771875000  0.353695932
1419.776562500  0.351813977
1419.781250000  0.353259509
1419.785937500  0.351768473
1419.790625000  0.352113363
1419.795312500  0.350988372
1419.800000000  0.350041264
1419.804687500  0.350080652
1419.809375000  0.350414713
1419.814062500  0.350774783
1419.818750000  0.347989425
1419.823437500  0.348457056
1419.828125000  0.348375034
1419.832812500  0.347771160
1419.837500000  0.348685935
1419.842187500  0.347828963
1419.846875000  0.347854460
1419.851562500  0.347231790
1419.856250000  0.345181729
1419.860937500  0.346163520
1419.865625000  0.346619298
1419.870312500  0.348928673
1419.875000000  0.354726215
1419.879687500  0.374606549
1419.884375000  0.571126018
1419.889062500  0.482775825
1419.893750000  0.365522155
1419.898437500  0.350447046
1419.903125000  0.344825835
1419.907812500  0.344094310
1419.912500000  0.344099586
1419.917187500  0.342029280
1419.921875000  0.344991927
1419.926562500  0.342923388
1419.931250000  0.341139004
1419.935937500  0.339717195
1419.940625000  0.341728834
1419.945312500  0.339058531
1419.950000000  0.341113857
1419.954687500  0.338680643
1419.959375000  0.340556977
1419.964062500  0.342979063
1419.968750000  0.338842924
1419.973437500  0.339276002
1419.978125000  0.340601957
1419.982812500  0.339501200
1419.987500000  0.339208285
1419.992187500  0.339070954
1419.996875000  0.340243921
1420.001562500  0.342509750
1420.006250000  0.340857651
1420.010937500  0.340320099
1420.015625000  0.340538017
1420.020312500  0.341684307
1420.025000000  0.341532211
1420.029687500  0.340996339
1420.034375000  0.342777140
1420.039062500  0.343097230
1420.043750000  0.344287774
1420.048437500  0.341469740
1420.053125000  0.342753944
1420.057812500  0.342239378
1420.062500000  0.342148019
1420.067187500  0.342312408
1420.071875000  0.341729209
1420.076562500  0.343424745
1420.081250000  0.343804714
1420.085937500  0.343581147
1420.090625000  0.343837276
1420.095312500  0.345316420
1420.100000000  0.344947693
1420.104687500  0.344147070
1420.109375000  0.342645745
1420.114062500  0.343115300
1420.118750000  0.345439206
1420.123437500  0.347603429
1420.128125000  0.345054511
1420.132812500  0.345948631
1420.137500000  0.345459885
1420.142187500  0.346799153
1420.146875000  0.347850968
1420.151562500  0.348004063
1420.156250000  0.348526849
1420.160937500  0.348050158
1420.165625000  0.348678737
1420.170312500  0.348994411
1420.175000000  0.348934964
1420.179687500  0.351271712
1420.184375000  0.348995452
1420.189062500  0.351620402
1420.193750000  0.351511685
1420.198437500  0.351228596
1420.203125000  0.352310855
1420.207812500  0.354082399
1420.212500000  0.350847591
1420.217187500  0.352988669
1420.221875000  0.352857602
1420.226562500  0.354770258
1420.231250000  0.355822570
1420.235937500  0.354938646
1420.240625000  0.354162032
1420.245312500  0.355318695
1420.250000000  0.356184567
1420.254687500  0.356458565
1420.259375000  0.356626821
1420.264062500  0.359428199
1420.268750000  0.356834280
1420.273437500  0.357823864
1420.278125000  0.359283656
1420.282812500  0.358062625
1420.287500000  0.359036560
